Names,Indian,Salary
Stella,FALSE,5450512049.28571
Viola,Elise,5451938875.33332
Audrey,TRUE,5453365701.38094
Goldie,Katie,5454792527.42856
Muriel,Thelma,5456219353.47618
Leah,TRUE,5457646179.5238
Sally,FALSE,5459073005.57142
Susie,Elise,5460499831.61904
Jacqueline,TRUE,5461926657.66666
Margie,Katie,5463353483.71428
Nina,Thelma,5464780309.7619
Lillian,TRUE,5466207135.80951
Theresa,FALSE,5467633961.85713
Beatrice,Rebecca,5469060787.90475
Virginia,TRUE,5470487613.95237
Kathryn,TRUE,5471914439.99999
Loretta,FALSE,5473341266.04761
Winifred,TRUE,5474768092.09523
Carolyn,FALSE,5476194918.14285
Lois,TRUE,5477621744.19047
Olive,TRUE,5479048570.23809
Stephanie,FALSE,5480475396.28571
Albina,TRUE,5481902222.33332
Eleanore,Katie,5483329048.38094
Helena,Thelma,5484755874.42856
Adele,TRUE,5486182700.47618
Arline,FALSE,5487609526.5238
Freda,Elise,5489036352.57142
Marion,TRUE,5490463178.61904
Bertha,Katie,5491890004.66666
Lucille,Thelma,5493316830.71428
Myrtle,TRUE,5494743656.7619
Jessie,FALSE,5496170482.80951
Veronica,Rebecca,5497597308.85713
Helene,TRUE,5499024134.90475
Eunice,TRUE,5500450960.95237
Teresa,FALSE,5501877786.99999
Sadie,TRUE,5503304613.04761
Miriam,FALSE,5504731439.09523
Elinor,TRUE,5506158265.14285
Lottie,TRUE,5507585091.19047
Catherine,FALSE,5509011917.23809
Virginia,TRUE,5510438743.28571
Ruth,Katie,5511865569.33332
Florence,Thelma,5513292395.38094
Viola,TRUE,5514719221.42856
Cora,FALSE,5516146047.47618
Emma,Elise,5517572873.5238
Josephine,TRUE,5518999699.57142
Harriet,Katie,5520426525.61904
Kathryn,Thelma,5521853351.66666
Dorothy,TRUE,5523280177.71428
Evelyn,FALSE,5524707003.7619
Gladys,Rebecca,5526133829.80951
Audrey,TRUE,5527560655.85713
Marguerite,TRUE,5528987481.90475
Geneva,FALSE,5530414307.95237
Evelyn,TRUE,5531841133.99999
Ida,FALSE,5533267960.04761
Mildred,TRUE,5534694786.09523
Myrtle,TRUE,5536121612.14285
Ruth,FALSE,5537548438.19047
Bessie,TRUE,5538975264.23809
Sarah,Katie,5540402090.28571
Rose,Thelma,5541828916.33332
Mamie,TRUE,5543255742.38094
Leola,FALSE,5544682568.42856
Lena,Elise,5546109394.47618
Sallie,TRUE,5547536220.5238
Lucy,Katie,5548963046.57142
Janie,Thelma,5550389872.61904
Nancy,TRUE,5551816698.66666
Irma,FALSE,5553243524.71428
Leila,Elise,5554670350.7619
Ann,TRUE,5556097176.80951
Kathleen,Katie,5557524002.85713
Jane,Thelma,5558950828.90475
Pinkie,TRUE,5560377654.95237
Susan,FALSE,5561804480.99999
Rosetta,Rebecca,5563231307.04761
Roxie,TRUE,5564658133.09523
Dorothy,TRUE,5566084959.14285
Lillian,FALSE,5567511785.19047
Beatrice,TRUE,5568938611.23809
Pearl,FALSE,5570365437.28571
Jessie,TRUE,5571792263.33332
Pauline,TRUE,5573219089.38094
Agnes,FALSE,5574645915.42856
Viola,TRUE,5576072741.47618
Katie,Katie,5577499567.5238
Wilma,Thelma,5578926393.57142
Rachel,TRUE,5580353219.61904
Cornelia,FALSE,5581780045.66666
May,Elise,5583206871.71428
Lily,TRUE,5584633697.7619
Clarice,Katie,5586060523.80951
Kate,Thelma,5587487349.85713
Maxine,TRUE,5588914175.90475
Ofelia,FALSE,5590341001.95237
Margaret,Rebecca,5591767827.99999
Alice,TRUE,5593194654.04761
Eula,TRUE,5594621480.09523
Nettie,FALSE,5596048306.14285
Gussie,TRUE,5597475132.19047
Kathleen,FALSE,5598901958.23809
Callie,TRUE,5600328784.28571
Winnie,TRUE,5601755610.33332
Erma,FALSE,5603182436.38094
Willa,TRUE,5604609262.42856
Elma,Katie,5606036088.47618
Emmie,Thelma,5607462914.5238
Geraldine,TRUE,5608889740.57142
Ludie,FALSE,5610316566.61904
Miriam,Elise,5611743392.66666
Johnie,TRUE,5613170218.71428
Millie,Katie,5614597044.7619
Lou,Thelma,5616023870.80951
Idella,TRUE,5617450696.85713
Lilla,FALSE,5618877522.90475
Maxine,Rebecca,5620304348.95237
Caroline,TRUE,5621731174.99999
Queen,TRUE,5623158001.04761
Lilly,FALSE,5624584827.09523
Retha,TRUE,5626011653.14285
Madeline,FALSE,5627438479.19047
Tillie,TRUE,5628865305.23809
Wessie,TRUE,5630292131.28571
Imogene,FALSE,5631718957.33332
Mina,TRUE,5633145783.38094
Mary,Katie,5634572609.42856
Annie,Thelma,5635999435.47618
Frances,TRUE,5637426261.5238
Gladys,FALSE,5638853087.57142
Ida,Elise,5640279913.61904
Lucile,TRUE,5641706739.66666
Beatrice,Katie,5643133565.71428
Pearl,Thelma,5644560391.7619
Agnes,TRUE,5645987217.80951
Ollie,FALSE,5647414043.85713
Johnnie,Elise,5648840869.90475
Nora,TRUE,5650267695.95237
Edith,Katie,5651694521.99999
Leola,Thelma,5653121348.04761
Effie,TRUE,5654548174.09523
Juanita,FALSE,5655975000.14285
Marion,Rebecca,5657401826.19047
Opal,TRUE,5658828652.23809
Florine,TRUE,5660255478.28571
Charlie,FALSE,5661682304.33332
Mollie,TRUE,5663109130.38094
Connie,FALSE,5664535956.42856
Georgie,TRUE,5665962782.47618
Clifford,TRUE,5667389608.5238
Cornelia,FALSE,5668816434.57142
Sophie,TRUE,5670243260.61904
Clyde,Katie,5671670086.66666
Faye,Thelma,5673096912.71428
Lovie,TRUE,5674523738.7619
Rosia,FALSE,5675950564.80951
Elizebeth,Elise,5677377390.85713
Hessie,TRUE,5678804216.90475
Louella,Katie,5680231042.95237
Alene,Thelma,5681657868.99999
Annabelle,TRUE,5683084695.04761
Helen,FALSE,5684511521.09523
Dorothy,Rebecca,5685938347.14285
Gladys,TRUE,5687365173.19047
Yoshiko,TRUE,5688791999.23809
Adeline,FALSE,5690218825.28571
Shizuko,TRUE,5691645651.33332
Shizue,FALSE,5693072477.38094
Chiyoko,TRUE,5694499303.42856
Edna,TRUE,5695926129.47618
Minnie,FALSE,5697352955.5238
Margaret,TRUE,5698779781.57142
Frances,Katie,5700206607.61904
Bernice,Thelma,5701633433.66666
Gertrude,TRUE,12345
Mae,FALSE,Annie
Erma,Elise,650000
Marcella,TRUE,321400
Irma,Katie,123456
Loretta,Thelma,Ellen
Jennie,TRUE,300000
Roberta,FALSE,12897000
Harriett,Rebecca,10024329.7142857
Cleo,TRUE,FALSE
Lydia,TRUE,12877981.8095238
Daisy,FALSE,14304807.8571428
Anita,TRUE,15731633.9047619
Cecelia,FALSE,17158459.9523809
Hattie,TRUE,TRUE
Iona,TRUE,20012112.047619
Alyce,FALSE,21438938.0952381
Beryl,TRUE,FALSE
Dora,Katie,24292590.1904762
Hope,Thelma,25719416.2380952
Ina,TRUE,27146242.2857143
Maybelle,FALSE,28573068.3333333
Mina,Elise,29999894.3809524
Mary,TRUE,31426720.4285714
Lucille,Katie,32853546.4761904
Ruby,Thelma,34280372.5238095
Velma,TRUE,35707198.5714285
Genevieve,FALSE,37134024.6190475
Rose,Elise,38560850.6666666
Geraldine,TRUE,39987676.7142856
Marian,Katie,41414502.7619047
Lorraine,Thelma,42841328.8095237
Minnie,TRUE,44268154.8571428
Arlene,FALSE,45694980.9047618
Theresa,Rebecca,47121806.9523809
Amy,TRUE,48548632.9999999
Carolyn,TRUE,49975459.047619
Emily,FALSE,51402285.095238
Etta,TRUE,52829111.1428571
Rosie,FALSE,54255937.1904761
Faye,TRUE,55682763.2380952
Hannah,TRUE,57109589.2857142
Maurine,FALSE,58536415.3333332
Amelia,TRUE,59963241.3809523
Cecile,Katie,61390067.4285713
Eula,Thelma,62816893.4761904
Isabel,TRUE,64243719.5238094
Joan,FALSE,65670545.5714285
Reva,Elise,67097371.6190475
Angeline,TRUE,68524197.6666666
Claire,Katie,69951023.7142856
Verda,Thelma,71377849.7619047
Evelyn,TRUE,72804675.8095237
Vera,FALSE,74231501.8571427
Alma,Rebecca,75658327.9047618
Ida,TRUE,77085153.9523808
Pearl,TRUE,78511979.9999999
Genevieve,FALSE,79938806.0476189
Lucy,TRUE,81365632.095238
Ann,FALSE,82792458.142857
Eunice,TRUE,84219284.1904761
Mae,TRUE,85646110.2380951
Naomi,FALSE,87072936.2857142
Rose,TRUE,88499762.3333332
Amy,Katie,89926588.3809523
Thelma,Thelma,91353414.4285713
Nellie,TRUE,92780240.4761903
Dora,FALSE,94207066.5238094
Opal,Elise,95633892.5714284
Lillian,TRUE,97060718.6190475
Elaine,Katie,98487544.6666665
Shirley,Thelma,99914370.7142853
Anna,TRUE,101341196.761904
Elsie,FALSE,102768022.809523
Pauline,Rebecca,104194848.857142
Marian,TRUE,105621674.904761
Jennie,TRUE,107048500.952381
Stephanie,FALSE,108475327
Veronica,TRUE,109902153.047619
Faye,FALSE,111328979.095238
Joan,TRUE,112755805.142857
Annette,TRUE,114182631.190476
Lorene,FALSE,115609457.238095
Susan,TRUE,117036283.285714
Hattie,Katie,118463109.333333
Tillie,Thelma,119889935.380952
Bonnie,TRUE,121316761.428571
Iva,FALSE,122743587.47619
Annabelle,Elise,124170413.523809
Melba,TRUE,125597239.571428
Augusta,Katie,127024065.619047
Elva,Thelma,128450891.666666
Jewell,TRUE,129877717.714285
Lura,FALSE,131304543.761904
Marilyn,Elise,132731369.809523
Paula,TRUE,134158195.857142
Flossie,Katie,135585021.904761
Lilyan,Thelma,137011847.95238
Camille,TRUE,138438674
Alene,FALSE,139865500.047619
Alvera,Rebecca,141292326.095238
Elmira,TRUE,142719152.142857
Ethelyn,TRUE,144145978.190476
Hertha,FALSE,145572804.238095
Joanna,TRUE,146999630.285714
Malinda,FALSE,148426456.333333
Minnette,TRUE,149853282.380952
Rhoda,TRUE,151280108.428571
Veda,FALSE,152706934.47619
Yetta,TRUE,154133760.523809
Virginia,Katie,155560586.571428
Louise,Thelma,156987412.619047
Anne,TRUE,158414238.666666
Martha,FALSE,159841064.714285
Lena,Elise,161267890.761904
Sally,TRUE,162694716.809523
Freda,Katie,164121542.857142
Elaine,Thelma,165548368.904761
Helene,TRUE,166975194.95238
Madge,FALSE,168402021
Mathilda,Rebecca,169828847.047619
Gloria,TRUE,171255673.095238
Anastasia,TRUE,172682499.142857
Leta,FALSE,174109325.190476
Reba,TRUE,175536151.238095
Lavina,FALSE,176962977.285714
Valeria,TRUE,178389803.333333
Monica,TRUE,179816629.380952
Cleta,FALSE,181243455.428571
Corrine,TRUE,182670281.47619
Marietta,Katie,184097107.523809
Elda,Thelma,185523933.571428
Jacqueline,TRUE,186950759.619047
Maryann,FALSE,188377585.666666
Phoebe,Elise,189804411.714285
Vesta,TRUE,191231237.761904
Helen,Katie,192658063.809523
Mildred,Thelma,194084889.857142
Pauline,TRUE,195511715.904761
Marguerite,FALSE,196938541.95238
Emma,Rebecca,198365367.999999
Marian,TRUE,199792194.047619
Eloise,TRUE,201219020.095238
Eunice,FALSE,202645846.142857
Roberta,TRUE,204072672.190476
Sophie,FALSE,205499498.238095
Regina,TRUE,206926324.285714
Madeline,TRUE,208353150.333333
Ollie,FALSE,209779976.380952
Hallie,TRUE,211206802.428571
Garnet,Katie,212633628.47619
Mattie,Thelma,214060454.523809
Dessie,TRUE,215487280.571428
Eugenia,FALSE,216914106.619047
Lavon,Elise,218340932.666666
Hazel,TRUE,219767758.714285
Clara,Katie,221194584.761904
Lois,Thelma,222621410.809523
Kathryn,TRUE,224048236.857142
Juanita,FALSE,225475062.904761
Ida,Elise,226901888.95238
Wanda,TRUE,228328714.999999
Flossie,Katie,229755541.047618
Nina,Thelma,231182367.095238
Lorene,TRUE,232609193.142857
Cleo,FALSE,234036019.190476
Lillie,Rebecca,235462845.238095
Adeline,TRUE,236889671.285714
Christine,TRUE,238316497.333333
Selma,FALSE,239743323.380952
Katie,TRUE,241170149.428571
Cecil,FALSE,242596975.47619
Eula,TRUE,244023801.523809
Fay,TRUE,245450627.571428
Ione,FALSE,246877453.619047
Marybelle,TRUE,248304279.666666
Rosanna,Katie,249731105.714285
Frances,Thelma,251157931.761904
Anna,TRUE,252584757.809523
Ethel,FALSE,254011583.857142
Lois,Elise,255438409.904761
Elsie,TRUE,256865235.95238
Agnes,Katie,258292061.999999
Clara,Thelma,259718888.047618
Juanita,TRUE,261145714.095238
Doris,FALSE,262572540.142857
Lola,Rebecca,263999366.190476
Olive,TRUE,265426192.238095
Barbara,TRUE,266853018.285714
Jennie,FALSE,268279844.333333
Lillie,TRUE,269706670.380952
Marion,FALSE,271133496.428571
Arlene,TRUE,272560322.47619
Lenora,TRUE,273987148.523809
Ora,FALSE,275413974.571428
Carrie,TRUE,276840800.619047
Waneta,Katie,278267626.666666
Mattie,Thelma,279694452.714285
Rosetta,TRUE,281121278.761904
Mildred,FALSE,282548104.809523
Lucille,Elise,283974930.857142
Jean,TRUE,285401756.904761
Eunice,Katie,286828582.95238
Freda,Thelma,288255408.999999
Lorraine,TRUE,289682235.047618
Audrey,FALSE,291109061.095237
Nadine,Rebecca,292535887.142857
Carol,TRUE,293962713.190476
Christine,TRUE,295389539.238095
Harriet,FALSE,296816365.285714
Millie,TRUE,298243191.333333
Flossie,FALSE,299670017.380952
Effie,TRUE,301096843.428571
Eileen,TRUE,302523669.47619
Teresa,FALSE,303950495.523809
Dorotha,TRUE,305377321.571428
Jeannette,Katie,306804147.619047
Rosalie,Thelma,308230973.666666
Berneice,TRUE,309657799.714285
Ferne,FALSE,311084625.761904
Sadie,Elise,312511451.809523
Helen,TRUE,313938277.857142
Myrtle,Katie,315365103.904761
Nellie,Thelma,316791929.95238
Mae,TRUE,318218755.999999
Pearl,FALSE,319645582.047618
Rose,Elise,321072408.095237
Eula,TRUE,322499234.142856
Ollie,Katie,323926060.190476
Flossie,Thelma,325352886.238095
Mamie,TRUE,326779712.285714
Doris,FALSE,328206538.333333
Corinne,Rebecca,329633364.380952
Lora,TRUE,331060190.428571
Birdie,TRUE,332487016.47619
Jeanette,FALSE,333913842.523809
Mallie,TRUE,335340668.571428
Susan,FALSE,336767494.619047
Vada,TRUE,338194320.666666
Delphia,TRUE,339621146.714285
Letha,FALSE,341047972.761904
Maud,TRUE,342474798.809523
Nona,Katie,343901624.857142
Ocie,Thelma,345328450.904761
Linda,TRUE,346755276.95238
Delia,FALSE,348182102.999999
Golden,Elise,349608929.047618
Miriam,TRUE,351035755.095237
Harriet,Katie,352462581.142856
Zora,Thelma,353889407.190476
Maymie,TRUE,355316233.238095
Bess,FALSE,356743059.285714
Christina,Rebecca,358169885.333333
Ettie,TRUE,359596711.380952
Georgie,TRUE,361023537.428571
Vergie,FALSE,362450363.47619
Zelda,TRUE,363877189.523809
Thelma,FALSE,365304015.571428
Marie,TRUE,366730841.619047
Bessie,TRUE,368157667.666666
Mattie,FALSE,369584493.714285
Alice,TRUE,371011319.761904
Lillie,Katie,372438145.809523
Viola,Thelma,373864971.857142
Christine,TRUE,375291797.904761
Lois,FALSE,376718623.95238
Naomi,Elise,378145449.999999
Jennie,TRUE,379572276.047618
Eunice,Katie,380999102.095237
Dixie,Thelma,382425928.142856
Sue,TRUE,383852754.190475
Anne,FALSE,385279580.238094
Gracie,Rebecca,386706406.285714
May,TRUE,388133232.333333
Etta,TRUE,389560058.380952
Reba,FALSE,390986884.428571
Sudie,TRUE,392413710.47619
Callie,FALSE,393840536.523809
Irma,TRUE,395267362.571428
Barbara,TRUE,396694188.619047
Marion,FALSE,398121014.666666
Frankie,TRUE,399547840.714285
Freda,Katie,400974666.761904
Reva,Thelma,402401492.809523
Aileen,TRUE,403828318.857142
Lorraine,FALSE,405255144.904761
Orpha,Elise,406681970.95238
Winnie,TRUE,408108796.999999
Dortha,Katie,409535623.047618
Elise,Thelma,410962449.095237
Ivory,TRUE,412389275.142856
Pollie,FALSE,413816101.190475
Rosemary,Elise,415242927.238094
Beatrice,TRUE,416669753.285714
Sarah,Katie,418096579.333333
Bertha,Thelma,419523405.380952
Bernice,TRUE,420950231.428571
Florence,FALSE,422377057.47619
Rosa,Rebecca,423803883.523809
Clara,TRUE,425230709.571428
Edith,TRUE,426657535.619047
Hattie,FALSE,428084361.666666
Mamie,TRUE,429511187.714285
Minnie,FALSE,430938013.761904
Rita,TRUE,432364839.809523
Aline,TRUE,433791665.857142
Georgia,FALSE,435218491.904761
Estelle,TRUE,436645317.95238
Nancy,Katie,438072143.999999
Marion,Thelma,439498970.047618
Barbara,TRUE,440925796.095237
Miriam,FALSE,442352622.142856
Cleo,Elise,443779448.190475
Maria,TRUE,445206274.238094
Virgie,Katie,446633100.285713
Wilda,Thelma,448059926.333333
Goldie,TRUE,449486752.380952
Alta,FALSE,450913578.428571
Beverly,Rebecca,452340404.47619
George,TRUE,453767230.523809
Ocie,TRUE,455194056.571428
Clothilde,FALSE,456620882.619047
Delta,TRUE,458047708.666666
Edmonia,FALSE,459474534.714285
Lettie,TRUE,460901360.761904
Therese,TRUE,462328186.809523
Lillian,FALSE,463755012.857142
Thelma,TRUE,465181838.904761
Martha,Katie,466608664.95238
Jessie,Thelma,468035490.999999
Alberta,TRUE,469462317.047618
Leola,FALSE,470889143.095237
Elsie,Elise,472315969.142856
Doris,TRUE,473742795.190475
Dora,Katie,475169621.238094
Olga,Thelma,476596447.285713
Verna,TRUE,478023273.333333
Avis,FALSE,479450099.380952
Isabelle,Rebecca,480876925.428571
Loretta,TRUE,482303751.47619
Elouise,TRUE,483730577.523809
Opal,FALSE,485157403.571428
Sophie,TRUE,486584229.619047
Elvira,FALSE,488011055.666666
Sara,TRUE,489437881.714285
Jane,TRUE,490864707.761904
Caroline,FALSE,492291533.809523
Elva,TRUE,493718359.857142
Eola,Katie,495145185.904761
Ester,Thelma,496572011.95238
Elta,TRUE,497998837.999999
Evelina,FALSE,499425664.047618
Georgie,Elise,500852490.095237
Mittie,TRUE,502279316.142856
Ina,Katie,503706142.190475
Lovie,Thelma,505132968.238094
Marietta,TRUE,506559794.285713
Mollie,FALSE,507986620.333332
Catherine,Elise,509413446.380952
Marion,TRUE,510840272.428571
Louise,Katie,512267098.47619
Edna,Thelma,513693924.523809
Eva,TRUE,515120750.571428
Blanche,FALSE,516547576.619047
Mabel,Rebecca,517974402.666666
Muriel,TRUE,519401228.714285
Bernice,TRUE,520828054.761904
Ella,FALSE,522254880.809523
Cora,TRUE,523681706.857142
Clare,FALSE,525108532.904761
Rachel,TRUE,526535358.95238
Rebecca,TRUE,527962184.999999
Rosalie,FALSE,529389011.047618
Antonia,TRUE,530815837.095237
Monica,Katie,532242663.142856
Beulah,Thelma,533669489.190475
Carmella,TRUE,535096315.238094
Freda,FALSE,536523141.285713
Selma,Elise,537949967.333332
Katharine,TRUE,539376793.380952
Adrienne,Katie,540803619.42857
Margery,Thelma,542230445.47619
Mona,TRUE,543657271.523809
Eveline,FALSE,545084097.571428
Georgina,Rebecca,546510923.619047
John,TRUE,547937749.666666
Rosanna,TRUE,549364575.714285
Theodora,FALSE,550791401.761904
Dorothy,TRUE,552218227.809523
Gertrude,FALSE,553645053.857142
Josephine,TRUE,555071879.904761
Ethel,TRUE,556498705.95238
Charlotte,FALSE,557925531.999999
Elsie,TRUE,559352358.047618
Dora,Katie,560779184.095237
Janet,Thelma,562206010.142856
Carolyn,TRUE,563632836.190475
Annette,FALSE,565059662.238094
Ruby,Elise,566486488.285713
Regina,TRUE,567913314.333332
Philomena,Katie,569340140.380952
Elvira,Thelma,570766966.42857
Stasia,TRUE,572193792.47619
Alyce,FALSE,573620618.523809
Elena,Rebecca,575047444.571428
Iris,TRUE,576474270.619047
Roberta,TRUE,577901096.666666
Naomi,FALSE,579327922.714285
Dorothy,TRUE,580754748.761904
Marie,FALSE,582181574.809523
Thelma,TRUE,583608400.857142
Anne,TRUE,585035226.904761
Ellen,FALSE,586462052.95238
Theresa,TRUE,587888878.999999
Genevieve,Katie,589315705.047618
Betty,Thelma,590742531.095237
Cora,TRUE,592169357.142856
Marjorie,FALSE,593596183.190475
Isabelle,Elise,595023009.238094
Rosa,TRUE,596449835.285713
Mollie,Katie,597876661.333332
Elva,Thelma,599303487.380951
Katharine,TRUE,600730313.42857
Celia,FALSE,602157139.476189
Johanna,Elise,603583965.523809
Elizabeth,TRUE,605010791.571428
Jane,Katie,606437617.619047
Hattie,Thelma,607864443.666666
Henrietta,TRUE,609291269.714285
Sara,FALSE,610718095.761904
Estelle,Rebecca,612144921.809523
Kathleen,TRUE,613571747.857142
Olive,TRUE,614998573.904761
Regina,FALSE,616425399.95238
Freda,TRUE,617852225.999999
Maude,FALSE,619279052.047618
Miriam,TRUE,620705878.095237
Mattie,TRUE,622132704.142856
Sallie,FALSE,623559530.190475
Elisabeth,TRUE,624986356.238094
Fay,Katie,626413182.285713
Helena,Thelma,627840008.333332
Marie,TRUE,629266834.380951
Lillian,FALSE,630693660.42857
Eleanor,Elise,632120486.476189
Bertha,TRUE,633547312.523809
Edith,Katie,634974138.571428
Marguerite,Thelma,636400964.619047
Anna,TRUE,637827790.666666
Ethel,FALSE,639254616.714285
Josephine,Rebecca,640681442.761904
Elsie,TRUE,642108268.809523
Sylvia,TRUE,643535094.857142
Olive,FALSE,644961920.904761
Antoinette,TRUE,646388746.95238
Pearl,FALSE,647815572.999999
Lois,TRUE,649242399.047618
Winifred,TRUE,650669225.095237
Adeline,FALSE,652096051.142856
Barbara,TRUE,653522877.190475
Cecile,Katie,654949703.238094
Bernice,Thelma,656376529.285713
Maxine,TRUE,657803355.333332
Cora,FALSE,659230181.380951
Germaine,Elise,660657007.42857
Madelyn,TRUE,662083833.476189
Ernestine,Katie,663510659.523808
Carmen,Thelma,664937485.571428
May,TRUE,666364311.619047
Dorothy,FALSE,667791137.666666
Esther,Rebecca,669217963.714285
Elsie,TRUE,670644789.761904
Emma,TRUE,672071615.809523
Beulah,FALSE,673498441.857142
June,TRUE,674925267.904761
Nettie,FALSE,676352093.95238
Shirley,TRUE,677778919.999999
Alta,TRUE,679205746.047618
Corinne,FALSE,680632572.095237
Carolyn,TRUE,682059398.142856
Christina,Katie,683486224.190475
Elinor,Thelma,684913050.238094
Clarabelle,TRUE,686339876.285713
Cynthia,FALSE,687766702.333332
Elvera,Elise,689193528.380951
Eve,TRUE,690620354.42857
Jacqueline,Katie,692047180.476189
Wilhelmina,Thelma,693474006.523808
Mildred,TRUE,694900832.571428
Virginia,FALSE,696327658.619047
Grace,Elise,697754484.666666
Catherine,TRUE,699181310.714285
Thelma,Katie,700608136.761904
Marjorie,Thelma,702034962.809523
Vera,TRUE,703461788.857142
Theresa,FALSE,704888614.904761
Nellie,Rebecca,706315440.95238
Olive,TRUE,707742266.999999
Hilda,TRUE,709169093.047618
Marcella,FALSE,710595919.095237
Lorraine,TRUE,712022745.142856
Mamie,FALSE,713449571.190475
Sophia,TRUE,714876397.238094
Rita,TRUE,716303223.285713
Estelle,FALSE,717730049.333332
Beth,TRUE,719156875.380951
Constance,Katie,720583701.42857
Lucy,Thelma,722010527.476189
Flossie,TRUE,723437353.523808
Neva,FALSE,724864179.571427
Katie,Elise,726291005.619047
Priscilla,TRUE,727717831.666666
